Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,Stochastic_K,Stochastic_D,CCI,MFI
2022-10-03,40.849998474121094,43.33000183105469,40.7400016784668,42.81999969482422,40.235965728759766,45930900,,,,,,
2022-10-10,43.02000045776367,46.59000015258789,43.0099983215332,45.22999954223633,42.50053405761719,59904200,,,,,,
2022-10-17,45.54999923706055,45.790000915527344,43.38999938964844,44.47999954223633,41.79579162597656,38160400,,,,,,
2022-10-24,44.849998474121094,46.77000045776367,44.84000015258789,46.310001373291016,43.515357971191406,49428800,,,,,,
2022-10-31,46.150001525878906,46.66999816894531,44.310001373291016,45.5,42.754241943359375,32789100,,,,,,
2022-11-07,45.63999938964844,46.150001525878906,43.25,44.380001068115234,41.70183181762695,42666000,,,,,,
2022-11-14,44.56999969482422,44.880001068115234,43.18000030517578,44.20000076293945,41.53268814086914,44775500,,,,,,
2022-11-21,44.43000030517578,45.310001373291016,44.06999969482422,44.7400016784668,42.040103912353516,21640500,,,,,,
2022-11-28,44.7400016784668,47.65999984741211,44.720001220703125,47.630001068115234,44.75570297241211,41736400,,,57.065575845543,47.03182355083939,,
2022-12-05,47.060001373291016,47.90999984741211,45.95000076293945,46.709999084472656,43.89122009277344,33397200,,,72.47148742744632,55.21263951026386,,
2022-12-12,46.84000015258789,47.52000045776367,45.91999816894531,46.560001373291016,43.750274658203125,51453100,,,81.80639672020538,70.44781999773157,,
2022-12-19,46.650001525878906,46.970001220703125,45.22999954223633,46.2400016784668,43.4495849609375,38124700,,,67.53309063894787,73.93699159553319,,
2022-12-26,46.349998474121094,46.790000915527344,45.41999816894531,45.709999084472656,43.83891677856445,23100700,,,53.001232837567215,67.44690673224015,,
2023-01-02,45.72999954223633,46.7400016784668,44.9900016784668,46.45000076293945,44.54862594604492,27714700,,,45.84829841031086,55.46087396227531,46.95362051317787,
2023-01-09,46.45000076293945,46.599998474121094,45.13999938964844,45.619998931884766,43.75259780883789,32539500,59.98572618380028,,35.31183945906264,44.720456902313565,15.832314202299061,43.75688673613917
2023-01-16,45.77000045776367,46.040000915527344,43.38999938964844,44.939998626708984,43.100433349609375,37010100,57.00802233679215,,39.399045051513546,40.18639430696234,-70.2779351131443,34.213626866680876
2023-01-23,45.029998779296875,46.9900016784668,42.720001220703125,44.13999938964844,42.33318328857422,39305300,53.63479687341347,,33.817452676142615,36.17611239557292,-86.35168057589912,34.135808569195746
2023-01-30,44.20000076293945,47.689998626708984,44.150001525878906,46.90999984741211,44.98979568481445,49354900,62.0156628924461,,53.619040061303075,42.278512596319736,53.937259185708704,34.164518901054855
2023-02-06,47.0099983215332,47.29999923706055,46.060001373291016,47.2400016784668,45.30628967285156,31306800,62.87658884265838,,69.50226832542334,52.312920354289666,92.26882018916045,40.44178244003439
2023-02-13,47.41999816894531,48.11000061035156,47.04999923706055,48.06999969482422,46.10231018066406,29909100,65.02382097890464,,91.50315000161704,71.54148612944782,146.39758677255782,47.47503181899855
2023-02-20,47.9900016784668,48.06999969482422,46.779998779296875,47.16999816894531,45.23915100097656,27134000,60.90977631527611,,90.92128273355972,83.97556702020002,105.27893858517089,48.94006642605002
2023-02-27,47.290000915527344,47.400001525878906,45.900001525878906,46.529998779296875,44.62535095214844,38400000,58.09492346007722,,80.6396907054596,87.68804114687877,30.400440623773548,43.026310586212695
2023-03-06,46.52000045776367,47.41999816894531,46.2400016784668,46.61000061035156,44.70207595825195,34108300,58.35401123482985,,58.26262430963069,76.60786591621665,44.33997522998862,42.1445692149547
2023-03-13,46.47999954223633,47.29999923706055,45.119998931884766,45.31999969482422,43.464881896972656,75226900,52.69636584702185,,32.972202774989505,57.291505930026595,-35.2595571893094,32.586291296243346
2023-03-20,45.689998626708984,46.59000015258789,43.25,43.970001220703125,42.170143127441406,65019800,47.50553190219537,,17.91781309826422,36.3842133942948,-140.48807712753234,31.941092483211087
2023-03-27,44.119998931884766,44.83000183105469,44.04999923706055,44.619998931884766,43.70341491699219,40525300,50.05646451543233,,18.160158806012856,23.016724893088853,-121.23503854958152,31.885359208205067
2023-04-03,44.720001220703125,45.33000183105469,44.189998626708984,44.43000030517578,43.5173225402832,29968400,49.30228315234009,,25.36295776666813,20.480309890315063,-90.48820937175124,36.78367261856376
2023-04-10,44.40999984741211,45.380001068115234,44.310001373291016,45.029998779296875,44.10499572753906,29981500,51.77336403184106,,35.03389437162885,26.185670314769936,-61.8395066175234,36.95617705035278
2023-04-17,45.189998626708984,46.470001220703125,45.11000061035156,46.150001525878906,45.201988220214844,34628900,56.07707807538116,,53.02478876679404,37.80721363503033,6.251080965919076,43.000856452212446
2023-04-24,46.29999923706055,47.720001220703125,45.40999984741211,47.5099983215332,46.53404998779297,45048200,60.667110667863355,,75.01827923265454,54.3589874570258,63.80284858723433,50.33158092090368
2023-05-01,47.54999923706055,48.040000915527344,45.56999969482422,46.689998626708984,45.73089599609375,36282000,56.812097559416706,,82.01308953557219,70.01871917834025,48.24332077787993,50.44132875262084
2023-05-08,46.70000076293945,46.81999969482422,45.220001220703125,45.66999816894531,44.73184585571289,29264600,52.35547352014829,,65.22464138521333,74.08533671781335,-14.329917461791664,43.2484783620434
2023-05-15,45.72999954223633,45.90999984741211,44.56999969482422,45.29999923706055,44.369449615478516,30535000,50.79877956157971,,40.81117142938203,62.68296745005585,-54.26068928044351,37.54127079485441
2023-05-22,45.310001373291016,45.52000045776367,44.459999084472656,44.61000061035156,43.69362258911133,30399200,47.93632672786339,0.02234626463641831,20.56282419006472,42.19954566822002,-72.52406205464452,31.92545143487717
2023-05-29,44.5099983215332,45.369998931884766,43.709999084472656,45.33000183105469,44.398834228515625,36228600,51.036776851467394,-0.009101332923542316,20.88029017563705,27.418095265027926,-66.22834509398675,31.498760093715923
2023-06-05,45.29999923706055,45.54999923706055,44.4900016784668,45.220001220703125,44.29109191894531,35511300,50.54157161161371,-0.042411022630489015,30.052180321803032,23.831764895834926,-35.73510887135896,38.10167924046749
2023-06-12,45.25,45.93000030517578,43.86000061035156,44.06999969482422,43.16471481323242,49705800,45.56405865351547,-0.15976305483418685,34.060930381608834,28.33113362634963,-70.72710204640455,30.992321250273946
2023-06-19,44.029998779296875,44.20000076293945,43.34000015258789,43.41999816894531,43.41999816894531,28836300,42.987128006647126,-0.30173684218829067,22.619358311259873,28.910823004890574,-145.80196097590675,33.87789901370325
2023-06-26,43.5,45.40999984741211,43.43000030517578,45.29999923706055,45.29999923706055,38002500,51.52628564205101,-0.2595596747991138,31.66019899328083,29.446829228716506,-45.14793914333079,43.290168313928895
2023-07-03,45.189998626708984,46.34000015258789,45.0,45.97999954223633,45.97999954223633,32389000,54.19841985865865,-0.16931190193261614,55.58811394734039,36.62255708396035,48.066992946907334,50.64203321977796
2023-07-10,46.20000076293945,46.2599983215332,44.689998626708984,45.4900016784668,45.4900016784668,35017800,51.97502578016295,-0.13576362569195055,78.44744435100048,55.231919097207225,14.788686738064548,44.066374082173745
2023-07-17,45.31999969482422,45.849998474121094,45.20000076293945,45.599998474121094,45.599998474121094,28942900,52.44663426618291,-0.09915752669687805,78.33332485622827,70.7896277181897,17.53621594895002,43.99603388535277
2023-07-24,45.56999969482422,45.95000076293945,45.15999984741211,45.4900016784668,45.4900016784668,26854800,51.897791391869454,-0.07812220746009757,72.5968079415622,76.45919238293031,19.35493163926043,37.47819057838891
2023-07-31,45.290000915527344,46.209999084472656,43.91999816894531,44.0,44.0,47962700,45.02441820801989,-0.17961179542908212,49.80985479100153,66.91332919626399,-57.79683011900888,27.799972631408878
2023-08-07,44.029998779296875,44.599998474121094,43.72999954223633,44.09000015258789,44.09000015258789,19391800,45.49399494302864,-0.24990007245840928,29.441855663498146,50.61617279868727,-114.16474331160983,28.907486944559775
