Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,Stochastic_K,Stochastic_D,CCI,MFI
2022-10-03,54.25,58.22999954223633,53.810001373291016,55.619998931884766,54.175140380859375,14777500,,,,,,
2022-10-10,55.880001068115234,56.75,53.849998474121094,54.5,53.08423614501953,15949200,,,,,,
2022-10-17,55.2599983215332,56.810001373291016,54.33000183105469,56.43000030517578,54.9640998840332,23797000,,,,,,
2022-10-24,56.91999816894531,58.119998931884766,53.56999969482422,55.0,53.57124710083008,28984800,,,,,,
2022-10-31,54.880001068115234,55.04999923706055,49.83000183105469,50.58000183105469,49.26607131958008,19310000,,,,,,
2022-11-07,50.79999923706055,55.18000030517578,50.650001525878906,54.880001068115234,53.45436477661133,28708300,,,,,,
2022-11-14,54.86000061035156,55.61000061035156,53.630001068115234,55.0,53.57124710083008,23857300,,,,,,
2022-11-21,55.029998779296875,56.72999954223633,54.7599983215332,56.0,54.54527282714844,11552400,,,,,,
2022-11-28,55.70000076293945,56.91999816894531,51.779998779296875,53.220001220703125,51.837486267089844,34262500,,,61.535052291204295,57.169211318740544,,
2022-12-05,52.779998779296875,53.15999984741211,50.880001068115234,52.380001068115234,51.282386779785156,22800400,,,49.944192277115526,59.12731461062325,,
2022-12-12,52.220001220703125,53.79999923706055,49.470001220703125,49.709999084472656,48.668338775634766,31857300,,,26.209000513041715,45.896081693787174,,
2022-12-19,49.0,50.38999938964844,49.0,50.16999816894531,49.11869430541992,22061100,,,15.19529024495472,30.449494345037312,,
2022-12-26,50.150001525878906,51.70000076293945,49.540000915527344,50.970001220703125,49.90193176269531,9599000,,,14.289305087154217,18.564531948383543,,
2023-01-02,50.400001525878906,53.119998931884766,47.86000061035156,48.45000076293945,47.43474197387695,20204500,,,16.526376967957166,15.336990766688695,-113.1421666607455,
2023-01-09,47.599998474121094,47.95000076293945,44.33000183105469,44.84000015258789,43.900386810302734,40145500,30.750002179827007,,13.397278250863963,14.73765343532511,-190.45155485917482,30.493641439110338
2023-01-16,45.029998779296875,45.119998931884766,43.25,43.880001068115234,42.96050262451172,36099900,29.655047619640545,,7.233688817091795,12.385781345304302,-184.78189831881141,29.292066813934376
2023-01-23,44.0,46.369998931884766,43.9900016784668,46.0,45.036075592041016,22213200,35.14704383762241,,13.21020446063365,11.280390509529797,-126.7002646545705,28.022095257307484
2023-01-30,45.939998626708984,47.22999954223633,44.7599983215332,46.68000030517578,45.70183181762695,30738300,36.8500966987338,,22.99899395561732,14.480962411114248,-91.82342616533101,36.39588280802711
2023-02-06,46.540000915527344,46.65999984741211,38.58000183105469,40.95000076293945,40.09190368652344,48271500,29.75855905624002,,29.302490992029107,21.83722980276002,-143.16186170485582,34.384239761946525
2023-02-13,41.0,41.040000915527344,39.22999954223633,41.0,40.14085388183594,35291300,29.885354601666297,,29.34070869827883,27.214064548641748,-136.52887059471138,26.287214766416646
2023-02-20,40.790000915527344,41.38999938964844,39.650001525878906,40.15999984741211,39.318450927734375,21647800,28.94017907285431,,23.845408015713815,27.49620256867391,-115.38852960837195,19.69395662286559
2023-02-27,40.290000915527344,40.58000183105469,38.61000061035156,39.939998626708984,39.38154983520508,27980600,28.68430353172262,,20.655084390092945,24.613733701361856,-112.78832705045791,15.723287735475314
2023-03-06,40.0,40.150001525878906,37.95000076293945,38.02000045776367,37.4883918762207,25487900,26.483583874018347,,11.597352947263921,18.699281784356888,-115.21241922159416,16.489969668497928
2023-03-13,38.0,39.560001373291016,37.349998474121094,37.58000183105469,37.05454635620117,38935500,25.991446827549353,,7.406444032098862,13.219627123151902,-106.27716045539616,16.217642369685954
2023-03-20,37.59000015258789,40.150001525878906,37.52000045776367,39.22999954223633,38.68147659301758,34256400,31.15776300507364,,17.677163662094447,12.226986880485734,-80.80682128510442,24.02456622783592
2023-03-27,39.97999954223633,41.11000061035156,39.52000045776367,40.560001373291016,39.992881774902344,21688400,35.09106362404276,,45.86672983155216,23.650112508581817,-47.995875520701766,29.34532347494513
2023-04-03,40.83000183105469,42.720001220703125,39.66999816894531,42.29999923706055,41.70854949951172,30605800,39.92681520793994,,74.69525879872377,46.07971743079012,-16.33338023859514,32.38275766617008
2023-04-10,42.0,43.54999923706055,41.61000061035156,43.04999923706055,42.448062896728516,30124100,41.93485465113578,,89.82886396705307,70.13028419910967,29.07567831209263,38.83498052707765
2023-04-17,43.20000076293945,45.45000076293945,42.720001220703125,45.290000915527344,44.65674591064453,29737500,47.57161799199711,,94.03219013306988,86.1854376329489,87.47322329339178,47.27488083600301
2023-04-24,45.5,47.970001220703125,44.72999954223633,47.68000030517578,47.01332473754883,37691000,52.832856489377036,,95.4952897336694,93.11878127793078,138.78946834059252,56.51655328161046
