Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,Stochastic_K,Stochastic_D,CCI,MFI
2022-10-03,138.2100067138672,147.5399932861328,137.69000244140625,140.08999633789062,139.26382446289062,435940600,,,,,,
2022-10-10,140.4199981689453,144.52000427246094,134.3699951171875,138.3800048828125,137.5639190673828,424188400,,,,,,
2022-10-17,141.07000732421875,147.85000610351562,140.27000427246094,147.27000427246094,146.4014892578125,397216400,,,,,,
2022-10-24,147.19000244140625,157.5,144.1300048828125,155.74000549316406,154.82154846191406,512851100,,,,,,
2022-10-31,153.16000366210938,155.4499969482422,134.3800048828125,138.3800048828125,137.5639190673828,510660400,,,,,,
2022-11-07,137.11000061035156,150.00999450683594,134.58999633789062,149.6999969482422,149.0640411376953,461034600,,,,,,
2022-11-14,148.97000122070312,153.58999633789062,146.14999389648438,151.2899932861328,150.6472625732422,382679700,,,,,,
2022-11-21,150.16000366210938,151.8300018310547,146.92999267578125,148.11000061035156,147.48077392578125,204025500,,,,,,
2022-11-28,145.13999938964844,149.1300048828125,140.35000610351562,147.80999755859375,147.1820526123047,401088500,,,65.42193824001394,61.31375233293153,,
2022-12-05,147.77000427246094,150.9199981689453,140.0,142.16000366210938,141.55606079101562,341500000,,,54.32261827843007,62.00412622180723,,
2022-12-12,142.6999969482422,149.97000122070312,133.72999572753906,134.50999450683594,133.9385528564453,505728900,,,35.836511267981706,51.86035592880858,,
2022-12-19,135.11000061035156,136.80999755859375,129.63999938964844,131.86000061035156,131.29981994628906,384620400,,,17.924713642151698,36.027947729521166,,
2022-12-26,131.3800048828125,131.41000366210938,125.87000274658203,129.92999267578125,129.3780059814453,307184100,,,10.046514901362107,21.269246603831842,,
2023-01-02,130.27999877929688,130.89999389648438,124.16999816894531,129.6199951171875,129.06932067871094,369948500,,,15.528626297153542,14.499951613555789,-156.79677693986892,
2023-01-09,130.47000122070312,134.9199981689453,128.1199951171875,134.75999450683594,134.18748474121094,333335200,46.50032611537972,,25.87595351168731,17.150364903400995,-87.27623950060566,38.864386265303125
2023-01-16,134.8300018310547,138.61000061035156,133.77000427246094,137.8699951171875,137.28427124023438,271823400,48.754220071544125,,52.0985406770942,31.167706828645024,-41.82388528404107,44.86235567019628
2023-01-23,138.1199951171875,147.22999572753906,137.89999389648438,145.92999267578125,145.31004333496094,338655600,54.14585039535413,,76.76144011901107,51.5786447692642,28.61225023591373,44.20353242830535
2023-01-30,144.9600067138672,157.3800048828125,141.32000732421875,154.5,153.8436279296875,480249700,59.07611088197707,,93.52190936934066,74.12729672181531,105.39702785462079,43.78216755675467
2023-02-06,152.57000732421875,155.22999572753906,149.22000122070312,151.00999450683594,150.3684539794922,330758800,56.415863277086395,,87.97335196629842,86.08556715155005,98.10403480397446,52.09058669108695
2023-02-13,150.9499969482422,156.3300018310547,150.85000610351562,152.5500030517578,152.13385009765625,316792400,57.328977107888605,,83.03336556277971,88.1762089661396,98.57902289904769,50.855239790271234
2023-02-20,150.1999969482422,151.3000030517578,145.72000122070312,146.7100067138672,146.30978393554688,213742300,52.81051156511798,,67.66603644664804,79.55758465857538,54.38937277209592,44.33059383121982
2023-02-27,147.7100067138672,151.11000061035156,143.89999389648438,151.02999877929688,150.6179962158203,273994900,55.5983702185722,,61.74306685100634,70.81415628681135,61.59507306694903,49.56899383083153
2023-03-06,153.7899932861328,156.3000030517578,147.61000061035156,148.5,148.0948944091797,313350800,53.601169148459405,,47.56463569916651,58.991246332273626,74.322284094914,57.34784783407487
2023-03-13,147.80999755859375,156.74000549316406,147.6999969482422,155.0,154.57716369628906,410426600,57.79579457983414,,61.3055205682752,56.87107437281602,83.30636235080371,65.30226312142425
2023-03-20,155.07000732421875,162.13999938964844,154.14999389648438,160.25,159.81283569335938,350100100,60.87258513307966,,71.03133265896135,59.96716297546768,110.30733060193513,74.94471354883072
2023-03-27,159.94000244140625,165.0,155.97999572753906,164.89999389648438,164.4501495361328,267939700,63.416514499347976,,91.87092317038214,74.73592546587288,119.96489755577602,82.28075204230387
2023-04-03,164.27000427246094,166.83999633789062,161.8000030517578,164.66000366210938,164.21083068847656,200156300,63.1881726259446,,92.6092613444557,85.17050572459972,132.8215969749756,88.07941646242615
2023-04-10,161.4199981689453,166.32000732421875,159.77999877929688,165.2100067138672,164.7593231201172,263326300,63.51242591774998,,93.22449238799477,92.56822563427754,121.2267207878895,88.65607853294463
2023-04-17,165.08999633789062,168.16000366210938,164.02999877929688,165.02000427246094,164.56983947753906,249953100,63.304975826710965,,85.91163237550988,90.58179536932012,121.47141284613541,88.60811718421769
2023-04-24,165.0,169.85000610351562,162.8000030517578,169.67999267578125,169.2171173095703,256274000,66.2192756137197,,89.28185073817674,89.47265850056046,115.11082803908157,88.7069118310742
2023-05-01,169.27999877929688,174.3000030517578,164.30999755859375,173.57000732421875,173.0965118408203,360586400,68.47038596520981,,90.44472580566753,88.54606963978472,125.08602644222708,88.92284918629375
2023-05-08,172.47999572753906,174.58999633789062,171.0,172.57000732421875,172.09922790527344,250026700,67.23009102305888,,93.36911967033006,91.0318987380581,121.71193708845391,88.41881243930762
2023-05-15,173.16000366210938,176.38999938964844,170.4199981689453,175.16000366210938,174.92379760742188,258597700,68.80615879013511,,90.76079272826114,91.52487940141958,114.4953577785113,88.32432952314552
2023-05-22,173.97999572753906,175.77000427246094,170.52000427246094,175.42999267578125,175.19342041015625,250355000,68.97367683263963,8.779253125442324,90.0819421745188,91.40395152437002,100.53289783888799,81.37715331758774
2023-05-29,176.9600067138672,181.77999877929688,176.57000732421875,180.9499969482422,180.7059783935547,286437400,72.25436806605482,9.317538340264406,93.04472517981075,91.29582002753024,136.90749851528878,86.76895868975664
2023-06-05,182.6300048828125,184.9499969482422,177.32000732421875,180.9600067138672,180.71597290039062,347825100,72.26009614739026,9.633887497394085,86.90818578889974,90.01161771440978,129.95158005557474,87.20355793254582
2023-06-12,181.27000427246094,186.99000549316406,180.97000122070312,184.9199981689453,184.67062377929688,333335700,74.50275320083507,10.08784826367122,85.09871046909437,88.3505404792683,137.29030921385788,87.46594112624446
2023-06-19,184.41000366210938,187.55999755859375,182.58999633789062,186.67999267578125,186.42823791503906,203639400,75.45262442100974,10.468952719121177,84.96093111168699,85.65594245656037,131.55003101115275,86.9946109262924
2023-06-26,186.8300018310547,194.47999572753906,185.22999572753906,193.97000122070312,193.7084197998047,281453200,78.95057097806561,11.229773669634199,93.16520425774792,87.74161527950976,154.9570777798252,86.95956434927209
2023-07-03,193.77999877929688,193.8800048828125,189.1999969482422,190.67999267578125,190.4228515625,170250800,73.83687304497838,11.435433007112067,89.94785093512492,89.35799543485327,125.07838860546359,86.743444129986
2023-07-10,189.25999450683594,191.6999969482422,186.60000610351562,190.69000244140625,190.43284606933594,250226700,73.84242427026723,11.46704229262619,82.31821572555869,88.47709030614384,95.467212862638,79.93042283583333
2023-07-17,191.89999389648438,198.22999572753906,191.22999572753906,191.94000244140625,191.68116760253906,310880300,74.56811007384701,11.46084395742929,69.86161319750256,80.70922661939538,113.63519035691387,86.72367278477347
2023-07-24,193.41000366210938,197.1999969482422,192.25,195.8300018310547,195.56591796875,225884500,76.73154067167178,11.635693145182245,71.0893009916586,74.42304330490661,108.24824811926038,86.77465478108721
2023-07-31,196.05999755859375,196.72999572753906,181.9199981689453,181.99000549316406,181.7445831298828,301423400,57.869614283993684,10.536037465952603,47.25012935406807,62.733681181076406,31.34907855989749,78.9973719220844
2023-08-07,182.1300048828125,183.1300048828125,177.00999450683594,178.19000244140625,177.94970703125,225777600,53.94837665316435,9.251280921504815,29.176188928828083,49.17187309151825,-50.09108616904415,72.39342196720615
