Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,Stochastic_K,Stochastic_D,CCI,MFI
2022-10-03,10.869999885559082,11.319999694824219,10.729999542236328,10.779999732971191,10.291897773742676,40282600,,,,,,
2022-10-10,10.859999656677246,11.220000267028809,10.420000076293945,10.84000015258789,10.34918212890625,39918700,,,,,,
2022-10-17,11.039999961853027,11.3100004196167,10.84000015258789,11.300000190734863,10.78835391998291,34019100,,,,,,
2022-10-24,11.350000381469727,11.760000228881836,11.140000343322754,11.75,11.217977523803711,35091300,,,,,,
2022-10-31,11.65999984741211,11.6899995803833,10.710000038146973,11.15999984741211,10.654691696166992,60004800,,,,,,
2022-11-07,11.210000038146973,11.739999771118164,11.010000228881836,11.640000343322754,11.112958908081055,36326700,,,,,,
2022-11-14,11.670000076293945,12.0,11.529999732971191,11.819999694824219,11.284808158874512,38951300,,,,,,
2022-11-21,11.8100004196167,12.180000305175781,11.75,12.079999923706055,11.533035278320312,21892700,,,,,,
2022-11-28,12.0,12.529999732971191,11.890000343322754,12.5,12.057714462280273,42775500,,,92.53180150079758,86.68878471141612,,
2022-12-05,12.380000114440918,12.5600004196167,12.069999694824219,12.369999885559082,11.932313919067383,38687300,,,93.09693982703482,91.90830571313721,,
2022-12-12,12.399999618530273,12.779999732971191,11.9399995803833,12.079999923706055,11.65257453918457,43830600,,,76.69786018097211,87.44220050293484,,
2022-12-19,12.100000381469727,12.170000076293945,11.739999771118164,12.0600004196167,11.633282661437988,28569500,,,54.17040401640571,74.65506800813755,,
2022-12-26,12.09000015258789,12.180000305175781,11.829999923706055,11.90999984741211,11.4885892868042,18287700,,,30.371823764647647,53.746695987341816,,
2023-01-02,11.90999984741211,12.210000038146973,11.819999694824219,12.199999809265137,11.768328666687012,28372600,,,30.4487435187588,38.330323766604046,56.07733208541928,
