Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,Stochastic_K,Stochastic_D,CCI,MFI
2022-10-03,135.8800048828125,144.47000122070312,135.30999755859375,138.75999450683594,133.35012817382812,28601300,,,,,,
2022-10-10,139.02999877929688,144.47999572753906,136.27000427246094,142.94000244140625,137.36715698242188,24390600,,,,,,
2022-10-17,142.64999389648438,147.75999450683594,142.10000610351562,147.05999755859375,142.76458740234375,20189400,,,,,,
2022-10-24,148.7100067138672,153.99000549316406,142.33999633789062,147.61000061035156,143.2985382080078,32759600,,,,,,
2022-10-31,145.1699981689453,148.0800018310547,143.02999877929688,145.27999877929688,141.0365753173828,28775400,,,,,,
2022-11-07,145.27999877929688,151.6300048828125,144.6999969482422,150.16000366210938,145.77403259277344,25909300,,,,,,
2022-11-14,150.97999572753906,156.69000244140625,149.9600067138672,154.97999572753906,150.45326232910156,31105900,,,,,,
2022-11-21,155.39999389648438,160.94000244140625,154.42999267578125,159.6199951171875,154.9577178955078,16726200,,,,,,
2022-11-28,160.0,163.75999450683594,156.4600067138672,163.66000366210938,158.8797149658203,30067000,,,93.56681159593312,84.47859766914463,,
2022-12-05,162.88999938964844,167.75,161.5500030517578,163.05999755859375,158.29725646972656,23896800,,,90.69125355788198,90.26033050247584,,
2022-12-12,163.2100067138672,167.5,160.47999572753906,160.47999572753906,155.7926025390625,37819000,,,79.43495920500946,87.89767478627486,,
2022-12-19,160.77999877929688,163.82000732421875,160.05999755859375,163.10000610351562,158.33607482910156,18252700,,,67.95912710857668,79.36177995715605,,
2022-12-26,163.49000549316406,164.69000244140625,159.82000732421875,161.61000061035156,156.8896026611328,12406600,,,56.61334096302803,68.0024757588714,,
2023-01-02,162.0399932861328,168.11000061035156,160.80999755859375,166.5500030517578,161.68531799316406,17993000,,,63.962626188383176,62.84503141999597,90.16223336424251,
2023-01-09,165.89999389648438,166.27999877929688,151.33999633789062,153.60000610351562,149.1135711669922,34945600,63.55498888762832,,46.758074763678046,55.778013971696424,15.34510207357021,62.221247200020834
2023-01-16,153.8000030517578,155.10000610351562,147.14999389648438,149.58999633789062,146.60116577148438,28926700,58.90772547930568,,35.433297167386655,48.7179993731493,-57.964374360817956,55.054675888175744
2023-01-23,149.86000061035156,150.42999267578125,146.00999450683594,146.27999877929688,143.3572998046875,27701400,55.312408869942075,,8.77982285966338,30.323731596909365,-93.80962266810421,48.80217842516274
2023-01-30,145.8699951171875,147.85000610351562,143.44000244140625,145.1999969482422,142.2988739013672,28355800,54.15108447985744,,6.665705688660041,16.959608571903363,-110.70495547922793,40.833103337005234
2023-02-06,145.74000549316406,153.6999969482422,143.66000366210938,152.0500030517578,149.01202392578125,36626300,59.90162766065146,,15.350973085505641,10.265500544609692,-72.9252316711278,49.41985401813477
2023-02-13,152.02000427246094,154.0,148.61000061035156,151.30999755859375,148.28680419921875,24233400,59.04012673024332,,37.4422765215258,19.8196517652305,-60.24774183092569,49.25330494887866
2023-02-20,149.82000732421875,153.57000732421875,149.1699981689453,152.7100067138672,149.65884399414062,26122200,60.20616691349486,,64.32561063560922,39.039620080880226,-51.228078610277784,48.518801162228115
2023-02-27,153.25999450683594,156.1699981689453,152.3699951171875,156.05999755859375,152.94190979003906,29295300,62.92588058862577,,84.80523159624143,62.19103958445882,-14.535214343268212,50.178269724143455
2023-03-06,155.7899932861328,156.4600067138672,146.57000732421875,149.7100067138672,146.71878051757812,26694600,55.221623852652336,,78.06189453383861,75.73091225522977,-51.33743493145407,42.49654832889351
2023-03-13,149.0,156.07000732421875,149.0,154.22000122070312,151.138671875,69690100,59.05587564825906,,74.58411148399234,79.15041253802413,-19.69781689232303,48.5105222188779
2023-03-20,154.52000427246094,158.47999572753906,153.61000061035156,158.02000427246094,154.8627471923828,22723500,62.007762942635715,,73.58473582795675,75.41024728192924,35.4437946864694,56.29581633394911
2023-03-27,158.8300018310547,159.6999969482422,156.36000061035156,159.3699951171875,156.18576049804688,19973300,63.02756937768481,,90.3250752411222,79.49797418435712,69.04095119288915,61.20773027831072
2023-04-03,158.25,162.19000244140625,157.7899932861328,161.5500030517578,158.3222198486328,19855100,64.67648607591256,,96.5090382322906,86.80628310045654,104.50313984426175,65.10482102264366
2023-04-10,161.7100067138672,163.47999572753906,160.2100067138672,161.58999633789062,158.3614044189453,17531900,64.70758288419823,,93.44562049183185,93.4265779884149,136.67350509763483,65.02984913820711
2023-04-17,161.9199981689453,163.19000244140625,158.41000366210938,162.41000366210938,160.62924194335938,22797400,65.38054021353472,,90.66978285776509,93.54148052729586,114.54272748275233,66.94939210109102
2023-04-24,162.57000732421875,166.1999969482422,147.16000366210938,151.1199951171875,149.46302795410156,39613900,50.96995554666046,,65.63497962299631,83.2501276575311,10.359869878383517,65.06531014460406
2023-05-01,150.83999633789062,155.02000427246094,146.35000610351562,148.02999877929688,146.4069061279297,27693900,47.86067241934205,,39.4736225897311,65.25946169016417,-75.27952152815813,65.00295302984459
2023-05-08,148.14999389648438,148.4600067138672,145.14999389648438,147.14999389648438,145.53656005859375,19845000,46.98167755877456,,12.920970376683902,39.34319086313712,-127.99506533037749,66.27204783596669
2023-05-15,147.6699981689453,148.89999389648438,140.52000427246094,145.11000061035156,143.51893615722656,24960300,44.92201938208622,,11.946150653400835,21.44691453993862,-144.26546427201922,59.207126561187785
2023-05-22,145.47000122070312,146.66000366210938,137.10000610351562,137.55999755859375,136.0517120361328,27709600,38.24026383568644,-2.4148425592981084,9.651912010346647,11.506344346810472,-169.99295410173576,52.908959944596624
2023-05-29,135.49000549316406,138.7100067138672,131.10000610351562,136.8699951171875,135.36927795410156,38807400,37.68853115723539,-3.258689717736303,14.52552641856117,12.041196360769561,-174.3212590597524,45.36205181728465
2023-06-05,137.0,139.19000244140625,134.25999450683594,138.17999267578125,136.66490173339844,22355000,39.47400825541684,-3.7781862364227266,21.82599646075889,15.334478296555579,-126.27524166876847,44.02734596263706
2023-06-12,139.5800018310547,139.6699981689453,135.4600067138672,138.63999938964844,137.119873046875,36475800,40.122830786457826,-4.105447232732672,35.41893470944142,23.9234858629205,-98.51478707875624,51.53160460227447
2023-06-19,137.10000610351562,138.9499969482422,134.67999267578125,135.9199981689453,134.4296875,22919000,37.559009488333274,-4.532042729125834,37.70386408428406,31.649598418161464,-92.25450636390619,38.88019530386073
2023-06-26,136.14999389648438,136.14999389648438,130.9600067138672,134.72999572753906,133.2527313232422,34878000,36.46128932031314,-4.909551728986173,38.8732859771191,37.332028256948206,-96.52585345010091,31.584789701959988
2023-07-03,134.0,138.27999877929688,133.14999389648438,135.5,134.01429748535156,22541600,37.7294954944122,-5.08794673872049,42.12809516653565,39.56841507597961,-74.25505263541669,31.44991401112471
2023-07-10,135.41000366210938,136.6199951171875,132.6999969482422,136.00999450683594,134.51870727539062,25417400,38.60357630616257,-5.129049287240861,51.128906236313526,44.0434291266561,-70.01612887694208,25.500018206779572
2023-07-17,135.82000732421875,144.17999267578125,134.55999755859375,143.74000549316406,143.74000549316406,26874100,50.048588574144524,-4.486162381477186,68.92500774740823,54.06066971675248,-13.800320060747515,26.766142790025338
2023-07-24,143.10000610351562,151.75999450683594,140.52000427246094,150.85000610351562,150.85000610351562,35918400,57.83442727046083,-3.3641721658055133,83.42536898885648,67.8264276575261,79.67653063142431,35.2435371163978
2023-07-31,150.42999267578125,150.8699951171875,147.16000366210938,147.72999572753906,147.72999572753906,28180700,53.866638056264804,-2.695671574792442,90.3843677583447,80.91158149820315,107.17251387138677,44.02397705832426
2023-08-07,148.0,152.05999755859375,147.8000030517578,150.77000427246094,150.77000427246094,11551100,56.96470226652418,-1.8986898423548837,89.27270402410898,87.69414692377006,128.1950810419134,49.293871025087554
