Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,Stochastic_K,Stochastic_D,CCI,MFI
2022-10-03,21.850000381469727,23.920000076293945,21.81999969482422,22.8799991607666,22.309167861938477,38729200,,,,,,
2022-10-10,22.899999618530273,23.979999542236328,21.8799991607666,22.90999984741211,22.33841896057129,35251800,,,,,,
2022-10-17,23.549999237060547,26.829999923706055,23.3700008392334,26.670000076293945,26.00461196899414,61070200,,,,,,
2022-10-24,26.6200008392334,27.719999313354492,25.739999771118164,27.239999771118164,26.56039047241211,41431100,,,,,,
2022-10-31,26.959999084472656,29.459999084472656,26.799999237060547,29.110000610351562,28.38373565673828,45853500,,,,,,
2022-11-07,29.31999969482422,31.8799991607666,29.31999969482422,31.020000457763672,30.45059585571289,35559300,,,,,,
2022-11-14,30.770000457763672,31.1200008392334,28.790000915527344,29.1299991607666,28.595285415649414,33503300,,,,,,
2022-11-21,28.530000686645508,29.68000030517578,27.579999923706055,28.5,27.976852416992188,22125600,,,,,,
2022-11-28,27.93000030517578,29.959999084472656,27.6200008392334,29.510000228881836,28.968313217163086,42820400,,,55.32756509550379,69.39143080841392,,
2022-12-05,29.690000534057617,29.850000381469727,27.06999969482422,27.110000610351562,26.612367630004883,36937000,,,33.04308174572505,52.127574640225596,,
2022-12-12,27.420000076293945,29.770000457763672,27.3700008392334,28.3700008392334,27.849239349365234,83823100,,,28.758960531621153,39.043202457616665,,
2022-12-19,28.700000762939453,29.6200008392334,27.6299991607666,29.100000381469727,28.565837860107422,31510100,,,34.39088590124056,32.06430939286225,,
2022-12-26,29.399999618530273,29.610000610351562,28.34000015258789,29.530000686645508,28.987945556640625,15799700,,,62.4873991028565,41.879081845239405,,
2023-01-02,29.34000015258789,30.3799991607666,27.3799991607666,29.959999084472656,29.410051345825195,29426400,,,80.89152886169789,59.25660462193165,54.79834370383357,
2023-01-09,30.559999465942383,31.889999389648438,30.049999237060547,31.6299991607666,31.049396514892578,26975700,73.53415795637291,,88.89337138673194,77.42409978376212,133.81641450340916,82.54608666695886
2023-01-16,31.610000610351562,32.16999816894531,29.90999984741211,31.06999969482422,30.499675750732422,29402300,71.22360021812773,,86.19815743449084,85.3276858943069,130.2393249699477,76.71912707683089
2023-01-23,31.079999923706055,31.829999923706055,29.110000610351562,31.299999237060547,30.725452423095703,31492700,71.61805201955109,,84.3734925658686,86.4883404623638,97.71978865635877,69.2164072234406
2023-01-30,30.989999771118164,32.29999923706055,30.770000457763672,31.3700008392334,30.794172286987305,33917400,71.74499787355069,,79.99009694290783,83.52058231442243,121.05592265261326,69.11851856720939
2023-02-06,31.389999389648438,32.9900016784668,31.049999237060547,32.91999816894531,32.51251220703125,32305300,74.46811802065193,,87.04351981886094,83.80236977587913,138.70931376466106,68.56128278614332
2023-02-13,32.70000076293945,33.119998931884766,30.389999389648438,30.59000015258789,30.211353302001953,28659300,64.41766331138449,,72.06703829107107,79.70021835094661,78.20383069603865,61.82705462639168
2023-02-20,30.399999618530273,30.780000686645508,29.760000228881836,30.3799991607666,30.003952026367188,22410800,63.58471407734578,,55.59144036328161,71.56733282440455,17.573882272123065,63.22494414002531
2023-02-27,30.540000915527344,32.34000015258789,30.350000381469727,32.279998779296875,31.880434036254883,22829100,67.65926960912113,,47.85950685483493,58.505995169729204,79.88000547144863,67.969436912569
2023-03-06,32.2400016784668,32.40999984741211,28.940000534057617,29.06999969482422,28.710168838500977,23397100,56.215071605174835,,36.593604939951554,46.6815173860227,-8.456045982064072,61.46595417621155
2023-03-13,28.34000015258789,28.969999313354492,26.1299991607666,26.920000076293945,26.586780548095703,57636600,50.10235382292488,,29.80396267915474,38.08569149131374,-163.91990720427196,59.09563533419831
2023-03-20,26.989999771118164,28.1299991607666,26.1200008392334,27.020000457763672,26.685543060302734,37058500,50.37265663362932,,9.57344149788876,25.323669705665015,-156.86448760462306,46.678348756390236
2023-03-27,27.219999313354492,29.020000457763672,26.90999984741211,28.860000610351562,28.50276756286621,46389400,55.183381037476195,,23.057169009723697,20.811524395589064,-91.11317686949985,48.329392315061284
2023-04-03,30.18000030517578,30.520000457763672,28.43000030517578,28.510000228881836,28.157100677490234,23449900,54.10891275491457,,31.955483466458606,21.52869799135702,-46.83106561360837,49.19706001463196
2023-04-10,28.559999465942383,29.65999984741211,28.520000457763672,29.149999618530273,28.78917694091797,21886200,55.803518656383865,,50.14054757515314,35.05106668377848,-48.094734681308374,43.44653121805362
2023-04-17,29.280000686645508,30.81999969482422,28.790000915527344,29.65999984741211,29.292865753173828,42496000,57.16106458533269,,60.72652580050262,47.60751894737146,-11.555452490037254,45.2225034689869
2023-04-24,29.600000381469727,30.420000076293945,28.399999618530273,29.239999771118164,28.87806510925293,29416100,55.645207409197795,,67.92451799233379,59.59719712266318,-26.505734366401906,45.38917212478496
2023-05-01,28.969999313354492,29.34000015258789,26.809999465942383,28.219999313354492,27.870689392089844,38860500,52.0361109677409,,56.690676112412596,61.780573301749676,-77.92519855848454,44.971831556934724
